sale_id,order_id,customer_id,product_id,location_id,date_id,ship_mode,sales,quantity,discount,profit
8595,CA-2017-159667,PM-19135,TEC-PH-10004094,134,46,Standard Class,499.17,4,0.2,31.2
8596,CA-2014-111934,GD-14590,OFF-BI-10004364,102,953,First Class,11.88,2,0.0,5.35
8597,CA-2014-111934,GD-14590,OFF-PA-10000474,102,953,First Class,35.44,1,0.0,16.66
8598,US-2016-117387,PA-19060,OFF-BI-10004308,35,190,Standard Class,67.14,4,0.2,25.18
8599,CA-2014-141110,LS-17200,OFF-BI-10002012,254,36,Standard Class,4.32,3,0.2,1.51
8600,CA-2014-141110,LS-17200,OFF-PA-10002586,254,36,Standard Class,14.94,3,0.0,7.02
8601,CA-2014-141110,LS-17200,OFF-AP-10000692,254,36,Standard Class,40.54,2,0.0,11.35
8602,CA-2014-141110,LS-17200,OFF-BI-10001553,254,36,Standard Class,7.31,1,0.2,2.56
8603,US-2014-133949,JL-15175,TEC-PH-10004908,245,521,Same Day,475.94,7,0.2,59.49
8604,US-2016-116365,CA-12310,TEC-AC-10002217,66,836,Standard Class,30.08,2,0.2,-5.26
8605,US-2016-116365,CA-12310,TEC-AC-10002942,66,836,Standard Class,165.6,3,0.2,-6.21
8606,US-2016-116365,CA-12310,TEC-PH-10002890,66,836,Standard Class,180.96,5,0.2,13.57
8607,CA-2017-162936,CM-12160,TEC-AC-10003614,274,239,Standard Class,23.18,2,0.0,7.65
8608,CA-2014-151946,BT-11440,FUR-FU-10002878,46,612,Standard Class,56.96,2,0.0,21.08
8609,CA-2014-151946,BT-11440,OFF-AP-10001626,46,612,Standard Class,15.56,4,0.0,4.05
8610,CA-2014-151946,BT-11440,FUR-BO-10003272,46,612,Standard Class,353.57,2,0.2,-44.2
8611,CA-2014-151946,BT-11440,FUR-FU-10002191,46,612,Standard Class,13.96,2,0.0,6.7
8612,CA-2017-123624,SE-20110,TEC-AC-10000682,570,39,Second Class,82.95,5,0.0,29.03
8613,CA-2016-146437,HG-14965,OFF-AR-10000588,2,1199,Second Class,39.68,2,0.0,10.32
8614,CA-2016-138233,PF-19165,TEC-AC-10002001,233,1200,Standard Class,479.97,3,0.0,177.59
8615,CA-2016-165918,BD-11770,OFF-LA-10003720,200,546,Standard Class,7.38,2,0.0,3.47
8616,CA-2016-165918,BD-11770,OFF-BI-10004364,200,546,Standard Class,14.26,3,0.2,4.46
8617,CA-2016-165918,BD-11770,OFF-PA-10000100,200,546,Standard Class,81.98,2,0.0,40.17
8618,CA-2016-165918,BD-11770,OFF-BI-10004826,200,546,Standard Class,39.62,3,0.2,13.87
8619,CA-2017-117513,BT-11395,FUR-TA-10001520,26,449,Standard Class,399.67,7,0.2,-14.99
8620,CA-2017-132437,EM-14095,OFF-ST-10001031,24,566,Second Class,65.12,4,0.0,16.93
8621,US-2017-119319,LC-17050,FUR-FU-10003878,163,45,Second Class,30.56,5,0.6,-19.86
8622,CA-2017-104318,FH-14275,OFF-AP-10000358,79,727,Standard Class,20.77,2,0.2,2.34
8623,US-2016-114230,CM-12235,OFF-ST-10000876,52,582,Standard Class,39.81,4,0.2,3.98
8624,CA-2015-136147,FM-14380,OFF-BI-10004224,329,51,Standard Class,121.1,6,0.7,-100.92
8625,CA-2015-136147,FM-14380,TEC-AC-10004568,329,51,Standard Class,111.96,5,0.2,-1.4
8626,CA-2015-156118,HG-14965,OFF-PA-10000533,98,576,Standard Class,15.7,3,0.2,5.1
8627,CA-2015-164084,AG-10525,OFF-ST-10003638,165,68,Standard Class,70.26,3,0.0,18.97
8628,CA-2015-164084,AG-10525,TEC-AC-10002305,165,68,Standard Class,90.0,5,0.0,16.2
8629,CA-2015-164084,AG-10525,OFF-BI-10000605,165,68,Standard Class,6.1,2,0.2,2.06
8630,CA-2015-164084,AG-10525,FUR-TA-10003569,165,68,Standard Class,481.18,2,0.4,-120.29
8631,CA-2015-164084,AG-10525,OFF-FA-10003059,165,68,Standard Class,7.24,4,0.0,2.39
8632,CA-2016-107783,OT-18730,FUR-BO-10004409,530,1063,First Class,177.45,5,0.5,-78.08
8633,CA-2016-107783,OT-18730,OFF-BI-10000545,530,1063,First Class,1369.76,6,0.7,-913.18
8634,CA-2016-107783,OT-18730,OFF-AP-10004052,530,1063,First Class,9.48,3,0.2,0.71
8635,CA-2017-159793,SV-20365,FUR-BO-10001798,12,327,Standard Class,130.98,2,0.5,-89.07
8636,CA-2014-160094,JM-16195,OFF-AR-10004010,176,1014,First Class,174.95,5,0.0,45.49
8637,CA-2014-160094,JM-16195,OFF-ST-10000585,176,1014,First Class,826.0,5,0.0,214.76
8638,CA-2017-151281,HM-14980,FUR-FU-10000397,60,843,Standard Class,139.58,7,0.0,39.08
8639,CA-2017-118346,PO-19180,TEC-AC-10000736,310,284,First Class,399.95,5,0.0,143.98
8640,CA-2014-129819,KC-16675,OFF-BI-10004970,1,737,Second Class,12.39,3,0.0,5.82
8641,US-2017-148551,DB-13120,OFF-BI-10000545,163,603,Standard Class,760.98,5,0.8,-1141.47
8642,CA-2017-147767,SV-20935,OFF-BI-10001670,346,575,Same Day,67.86,6,0.7,-45.24
8643,CA-2015-108259,NS-18640,OFF-FA-10000624,223,628,Standard Class,31.5,11,0.2,11.81
8644,CA-2015-108259,NS-18640,OFF-LA-10002945,223,628,Standard Class,5.04,1,0.2,1.64
8645,CA-2015-108259,NS-18640,OFF-BI-10000315,223,628,Standard Class,39.88,7,0.7,-29.24
8646,CA-2015-108259,NS-18640,FUR-FU-10000023,223,628,Standard Class,4.71,1,0.2,1.41
8647,CA-2016-113341,MH-17455,FUR-CH-10004698,4,882,Standard Class,194.35,3,0.2,19.44
8648,US-2015-131842,RR-19525,FUR-CH-10004477,396,902,First Class,97.42,2,0.2,10.96
8649,CA-2016-164574,RH-19555,OFF-ST-10003816,44,876,Standard Class,704.76,5,0.2,26.43
8650,CA-2016-164574,RH-19555,OFF-BI-10002429,44,876,Standard Class,27.4,3,0.7,-20.09
8651,CA-2014-142769,RP-19390,OFF-FA-10000840,6,104,Same Day,5.7,5,0.0,2.68
8652,CA-2014-142769,RP-19390,FUR-FU-10001918,6,104,Same Day,14.19,3,0.0,5.53
8653,CA-2014-142769,RP-19390,OFF-SU-10001574,6,104,Same Day,7.3,2,0.0,2.19
8654,CA-2014-142769,RP-19390,TEC-AC-10001606,6,104,Same Day,199.98,2,0.0,75.99
8655,CA-2014-142769,RP-19390,TEC-AC-10003399,6,104,Same Day,144.96,4,0.0,60.88
8656,CA-2014-142769,RP-19390,TEC-AC-10000865,6,104,Same Day,118.0,2,0.0,20.06
8657,CA-2014-142769,RP-19390,OFF-PA-10002923,6,104,Same Day,48.94,1,0.0,24.47
8658,CA-2014-142769,RP-19390,OFF-AP-10004785,6,104,Same Day,22.66,2,0.0,9.74
8659,CA-2016-168361,KB-16600,OFF-BI-10003727,37,1029,Standard Class,0.84,1,0.8,-1.34
8660,CA-2016-153185,MH-17620,OFF-PA-10002246,94,324,Standard Class,30.96,6,0.2,11.22
8661,CA-2017-124765,HZ-14950,FUR-BO-10003965,3,921,Standard Class,723.92,5,0.2,-81.44
8662,CA-2015-131856,JG-15160,FUR-FU-10000175,17,794,Standard Class,21.97,4,0.6,-15.93
8663,CA-2015-131856,JG-15160,TEC-PH-10001336,17,794,Standard Class,619.15,6,0.2,69.65
8664,CA-2015-131856,JG-15160,OFF-PA-10001954,17,794,Standard Class,127.9,7,0.2,41.57
8665,CA-2017-126634,AB-10165,FUR-FU-10004973,469,984,Second Class,94.2,5,0.0,39.56
8666,CA-2016-118500,HJ-14875,OFF-SU-10004231,35,1020,First Class,49.5,5,0.0,13.36
8667,CA-2016-163951,CJ-11875,OFF-AR-10004269,12,946,First Class,16.52,5,0.2,1.65
8668,CA-2016-149916,ED-13885,OFF-BI-10004002,61,597,Second Class,55.36,4,0.2,19.38
8669,CA-2016-149916,ED-13885,TEC-MA-10000752,61,597,Second Class,11.56,1,0.2,3.76
8670,CA-2015-158918,AI-10855,OFF-PA-10004947,2,140,Second Class,17.12,4,0.0,7.7
8671,US-2014-159611,KB-16315,FUR-FU-10004904,178,423,Second Class,182.35,3,0.2,-18.24
8672,US-2014-159611,KB-16315,OFF-ST-10002790,178,423,Second Class,118.16,2,0.2,-25.11
8673,CA-2017-163265,JS-16030,OFF-FA-10004854,68,912,Standard Class,18.37,2,0.2,6.2
8674,CA-2017-163265,JS-16030,FUR-CH-10004063,68,912,Standard Class,600.56,3,0.3,-8.58
8675,CA-2017-163265,JS-16030,OFF-ST-10000642,68,912,Standard Class,50.35,3,0.2,-8.18
8676,CA-2017-163265,JS-16030,OFF-AR-10004078,68,912,Standard Class,28.03,6,0.2,3.5
8677,CA-2017-163265,JS-16030,FUR-FU-10004270,68,912,Standard Class,7.69,1,0.6,-3.65
8678,CA-2017-141705,PO-18850,FUR-TA-10004607,610,1201,First Class,517.4,5,0.3,-81.31
8679,CA-2016-112739,RD-19810,OFF-BI-10001132,33,477,Second Class,8.61,8,0.8,-13.34
8680,CA-2016-112739,RD-19810,TEC-AC-10001714,33,477,Second Class,159.56,5,0.2,33.91
8681,CA-2016-143805,JD-15895,OFF-AP-10002945,196,50,Second Class,2104.55,7,0.0,694.5
8682,CA-2016-143805,JD-15895,OFF-SU-10004664,196,50,Second Class,40.7,5,0.0,11.8
8683,CA-2014-133634,SR-20740,TEC-AC-10002550,102,1128,Standard Class,47.79,3,0.0,16.25
8684,CA-2017-101665,TZ-21580,OFF-AR-10002335,35,921,Standard Class,5.16,2,0.0,1.34
8685,CA-2016-155446,TN-21040,TEC-AC-10001445,143,187,Standard Class,21.21,7,0.0,4.45
8686,CA-2017-137323,PW-19030,OFF-ST-10003996,291,238,Second Class,96.36,6,0.0,25.05
8687,CA-2016-144015,AH-10075,OFF-SU-10003505,2,191,Same Day,231.72,2,0.0,11.59
8688,CA-2016-144015,AH-10075,OFF-FA-10000624,2,191,Same Day,17.9,5,0.0,8.95
8689,CA-2016-144015,AH-10075,OFF-PA-10002870,2,191,Same Day,12.48,2,0.0,5.62
8690,CA-2014-101427,AY-10555,OFF-AR-10002257,12,59,Standard Class,8.02,3,0.2,1.1
8691,CA-2016-136770,SP-20650,TEC-PH-10003580,76,1042,Standard Class,259.9,2,0.4,-56.31
8692,CA-2016-136770,SP-20650,TEC-PH-10001530,76,1042,Standard Class,247.19,2,0.4,-49.44
8693,CA-2016-136770,SP-20650,TEC-AC-10000420,76,1042,Standard Class,279.96,5,0.2,48.99
8694,CA-2016-118311,ED-13885,TEC-AC-10000892,95,1058,Standard Class,450.0,5,0.0,162.0
8695,US-2014-112795,CR-12625,OFF-PA-10001934,438,710,Second Class,19.44,3,0.0,9.53
8696,CA-2017-127096,CS-12400,FUR-TA-10003473,10,176,Second Class,300.9,1,0.2,11.28
8697,CA-2017-119284,TS-21205,TEC-PH-10001051,396,141,Standard Class,239.98,3,0.2,27.0
8698,CA-2017-119284,TS-21205,FUR-FU-10004351,396,141,Standard Class,31.17,4,0.2,9.35
8699,CA-2017-119284,TS-21205,FUR-TA-10004152,396,141,Standard Class,120.96,2,0.4,-28.22
8700,CA-2017-119284,TS-21205,TEC-PH-10000560,396,141,Standard Class,2239.94,8,0.2,223.99
8701,CA-2017-119284,TS-21205,OFF-AP-10004249,396,141,Standard Class,76.61,8,0.2,6.7
8702,CA-2017-119284,TS-21205,OFF-ST-10001490,396,141,Standard Class,142.78,1,0.2,17.85
8703,CA-2017-119284,TS-21205,OFF-PA-10000312,396,141,Standard Class,91.36,5,0.2,29.69
8704,CA-2015-133494,RP-19390,OFF-AP-10002906,75,880,Standard Class,3.55,2,0.2,0.44
8705,CA-2016-111318,IL-15100,TEC-PH-10004100,17,311,First Class,115.14,8,0.2,11.51
8706,US-2014-132745,NF-18475,OFF-FA-10000254,245,1202,Standard Class,4.71,1,0.0,0.0
8707,CA-2014-146815,PP-18955,FUR-CH-10004289,30,79,Standard Class,172.76,2,0.1,13.44
8708,CA-2014-146815,PP-18955,OFF-AR-10003469,30,79,Standard Class,3.52,2,0.0,1.69
8709,CA-2014-119144,JD-16150,TEC-PH-10004188,142,913,First Class,79.97,4,0.2,-17.99
8710,CA-2014-119144,JD-16150,FUR-BO-10004015,142,913,First Class,305.97,3,0.15,25.2
8711,CA-2014-119144,JD-16150,OFF-ST-10000991,142,913,First Class,344.91,3,0.0,10.35
8712,CA-2014-105648,EJ-14155,FUR-TA-10002958,89,224,Standard Class,626.35,3,0.2,-23.49
8713,US-2015-145422,PW-19240,FUR-BO-10002213,95,156,Standard Class,359.5,3,0.15,-29.61
8714,CA-2017-136623,TS-21430,TEC-PH-10000004,189,498,Standard Class,71.95,6,0.2,5.4
8715,CA-2017-136623,TS-21430,OFF-BI-10003708,189,498,Standard Class,29.8,5,0.2,9.31
8716,CA-2017-121678,BM-11650,OFF-BI-10002949,611,674,Second Class,1.82,1,0.7,-1.4
8717,CA-2016-120824,AW-10930,OFF-AP-10001242,33,2,Second Class,64.38,4,0.8,-160.96
8718,CA-2016-120824,AW-10930,FUR-FU-10001424,33,2,Second Class,6.98,2,0.6,-4.54
8719,CA-2016-120824,AW-10930,OFF-AR-10003469,33,2,Second Class,11.26,8,0.2,3.94
8720,CA-2016-120824,AW-10930,OFF-PA-10000232,33,2,Second Class,15.55,3,0.2,5.64
8721,CA-2016-120824,AW-10930,FUR-CH-10000229,33,2,Second Class,379.37,2,0.3,-119.23
8722,CA-2016-120824,AW-10930,OFF-ST-10002562,33,2,Second Class,67.54,9,0.2,6.75
8723,CA-2016-120824,AW-10930,OFF-BI-10001525,33,2,Second Class,1.52,2,0.8,-2.67
8724,US-2016-135209,MH-17290,OFF-PA-10002986,329,724,Second Class,37.41,7,0.2,13.09
8725,US-2016-135209,MH-17290,OFF-PA-10000143,329,724,Second Class,25.34,6,0.2,8.87
8726,CA-2017-148145,SW-20275,OFF-AR-10003752,61,258,Standard Class,46.2,4,0.0,21.25
8727,CA-2015-103870,SP-20860,TEC-AC-10002370,109,18,Standard Class,4.73,3,0.2,0.71
8728,CA-2015-103870,SP-20860,FUR-FU-10002030,109,18,Standard Class,53.35,3,0.2,16.01
8729,CA-2015-103870,SP-20860,FUR-BO-10002853,109,18,Standard Class,131.1,2,0.2,8.19
8730,CA-2015-103870,SP-20860,OFF-ST-10002562,109,18,Standard Class,22.51,3,0.2,2.25
8731,CA-2015-103870,SP-20860,TEC-AC-10004227,109,18,Standard Class,72.74,7,0.2,-12.73
8732,CA-2015-111017,SC-20695,OFF-SU-10002573,359,375,Standard Class,52.59,3,0.0,15.78
8733,CA-2017-116988,PW-19030,OFF-PA-10003848,60,819,Second Class,19.44,3,0.0,9.33
8734,CA-2017-116988,PW-19030,FUR-FU-10001290,60,819,Second Class,126.3,3,0.0,40.42
8735,CA-2017-116988,PW-19030,TEC-AC-10003832,60,819,Second Class,1287.45,5,0.0,244.62
8736,US-2014-169390,CS-12250,OFF-ST-10001558,24,316,Second Class,64.96,4,0.0,9.74
8737,CA-2016-168774,RP-19855,OFF-ST-10001490,533,914,Standard Class,535.41,3,0.0,160.62
8738,CA-2017-161592,CS-12175,OFF-BI-10003669,429,1192,Standard Class,8.1,5,0.7,-5.94
8739,US-2017-131961,MJ-17740,OFF-AR-10004441,12,167,First Class,13.25,4,0.2,3.64
8740,US-2017-131961,MJ-17740,TEC-PH-10001924,12,167,First Class,83.99,2,0.4,-21.0
8741,CA-2016-102498,JG-15160,OFF-AR-10004456,300,1132,First Class,73.2,5,0.0,21.23
8742,CA-2015-113222,AG-10765,OFF-BI-10001890,453,530,Same Day,10.74,3,0.0,5.16
8743,US-2015-144771,CK-12205,FUR-FU-10000629,589,654,First Class,11.03,1,0.2,3.03
8744,US-2015-144771,CK-12205,TEC-AC-10002323,589,654,First Class,53.04,3,0.2,-4.64
8745,CA-2015-162376,HD-14785,OFF-AR-10003056,566,7,Second Class,17.12,4,0.0,4.96
8746,CA-2015-162376,HD-14785,OFF-PA-10000300,566,7,Second Class,59.94,3,0.0,28.17
8747,CA-2017-128076,BO-11350,FUR-FU-10000293,189,63,Standard Class,210.58,2,0.0,12.63
8748,CA-2017-128076,BO-11350,OFF-BI-10003638,189,63,Standard Class,30.96,2,0.2,10.06
8749,CA-2017-128076,BO-11350,TEC-MA-10002109,189,63,Standard Class,239.98,2,0.2,39.0
8750,US-2015-163825,LC-16885,OFF-BI-10003527,30,383,First Class,3050.38,3,0.2,1143.89
8751,US-2015-163825,LC-16885,TEC-PH-10004922,30,383,First Class,133.98,2,0.0,33.49
8752,CA-2016-105662,RB-19465,OFF-PA-10001001,395,466,Standard Class,93.25,4,0.2,31.47
8753,CA-2016-105662,RB-19465,TEC-PH-10001198,395,466,Standard Class,177.48,3,0.2,19.97
8754,CA-2017-152198,JD-16015,OFF-LA-10000443,214,429,First Class,17.71,6,0.2,5.98
8755,CA-2017-152198,JD-16015,OFF-BI-10003669,214,429,First Class,4.86,3,0.7,-3.56
8756,CA-2017-152198,JD-16015,OFF-BI-10001628,214,429,First Class,6.26,2,0.7,-5.22
8757,CA-2016-114307,MF-17665,OFF-AP-10002350,210,406,Standard Class,37.68,2,0.0,10.55
8758,CA-2016-114307,MF-17665,OFF-PA-10004100,210,406,Standard Class,51.84,8,0.0,24.88
8759,CA-2016-114307,MF-17665,FUR-FU-10000794,210,406,Standard Class,27.42,3,0.0,9.32
8760,CA-2016-114307,MF-17665,OFF-BI-10002012,210,406,Standard Class,5.4,3,0.0,2.59
8761,CA-2016-159891,BF-11170,OFF-BI-10003527,149,1012,Standard Class,1270.99,1,0.0,635.5
8762,CA-2016-159891,BF-11170,OFF-EN-10004483,149,1012,Standard Class,125.36,8,0.0,58.92
8763,CA-2016-112578,FO-14305,OFF-ST-10003722,380,724,Standard Class,14.03,1,0.0,4.07
8764,CA-2016-112578,FO-14305,OFF-SU-10002557,380,724,Standard Class,27.96,2,0.0,7.27
8765,CA-2015-107083,BB-11545,OFF-AR-10002257,7,83,Standard Class,5.34,2,0.2,0.73
8766,CA-2015-107083,BB-11545,OFF-BI-10000756,7,83,Standard Class,1.7,2,0.8,-2.54
8767,CA-2015-107083,BB-11545,OFF-AP-10004136,7,83,Standard Class,24.59,3,0.8,-67.62
8768,CA-2015-107083,BB-11545,OFF-BI-10002194,7,83,Standard Class,7.98,5,0.8,-13.17
8769,CA-2015-151722,IL-15100,TEC-AC-10000892,48,349,Standard Class,288.0,4,0.2,57.6
8770,CA-2016-151148,PO-19180,TEC-PH-10001870,128,127,Same Day,146.95,3,0.2,9.18
8771,CA-2016-151148,PO-19180,FUR-CH-10002304,128,127,Same Day,83.14,4,0.2,5.2
8772,CA-2017-115882,DB-13555,OFF-AP-10002534,315,33,First Class,942.78,4,0.2,94.28
8773,CA-2017-115882,DB-13555,OFF-PA-10001125,315,33,First Class,74.35,3,0.2,23.24
8774,CA-2015-132276,LC-16960,OFF-AP-10000804,24,1203,Standard Class,26.88,6,0.0,6.72
8775,CA-2015-132276,LC-16960,OFF-BI-10002982,24,1203,Standard Class,10.9,2,0.2,3.81
8776,CA-2016-163636,MP-18175,OFF-AR-10001547,37,6,Second Class,3.54,2,0.2,0.31
8777,CA-2016-102813,EA-14035,FUR-CH-10000665,144,416,First Class,528.43,5,0.3,0.0
8778,CA-2016-102813,EA-14035,OFF-PA-10000520,144,416,First Class,41.47,8,0.2,14.52
8779,CA-2017-135377,BP-11095,FUR-BO-10004015,24,1097,Standard Class,287.98,3,0.2,7.2
8780,CA-2015-165813,BM-11785,OFF-ST-10004258,161,306,Second Class,29.3,3,0.2,2.56
8781,CA-2015-133585,CM-12715,OFF-AR-10003696,33,880,First Class,55.33,2,0.2,6.22
8782,CA-2015-133585,CM-12715,FUR-BO-10001811,33,880,First Class,1228.0,6,0.32,-36.12
8783,CA-2016-116911,JD-16150,OFF-BI-10001249,612,307,Standard Class,20.42,4,0.2,6.64
8784,CA-2016-116911,JD-16150,FUR-TA-10003473,612,307,Standard Class,1128.39,3,0.0,259.53
8785,US-2017-129224,AS-10630,OFF-LA-10003190,366,295,Standard Class,4.61,2,0.2,1.67
8786,CA-2017-145765,CM-11815,TEC-PH-10001305,52,40,Standard Class,195.96,5,0.2,19.6
8787,CA-2017-145765,CM-11815,OFF-PA-10001534,52,40,Standard Class,15.55,3,0.2,5.44
8788,CA-2017-145765,CM-11815,TEC-AC-10000844,52,40,Standard Class,271.97,4,0.2,54.39
8789,CA-2017-126914,JE-15715,FUR-CH-10000847,234,141,Standard Class,698.35,3,0.2,52.38
8790,CA-2017-126914,JE-15715,FUR-BO-10000468,234,141,Standard Class,77.73,2,0.2,-3.89
8791,CA-2015-169572,AG-10525,OFF-BI-10002799,196,685,Standard Class,46.62,9,0.0,21.45
8792,CA-2017-162075,TT-21220,TEC-PH-10001557,17,258,Standard Class,537.54,7,0.2,47.04
8793,CA-2014-162992,BP-11095,OFF-LA-10001934,142,175,First Class,14.62,2,0.0,6.87
8794,CA-2014-162992,BP-11095,OFF-FA-10004248,142,175,First Class,22.55,5,0.0,8.79
8795,CA-2014-162992,BP-11095,TEC-PH-10001944,142,175,First Class,583.8,5,0.2,72.97
8796,CA-2014-162992,BP-11095,TEC-PH-10002085,142,175,First Class,211.17,4,0.2,15.84
8797,CA-2016-106397,MJ-17740,OFF-PA-10003441,13,275,Standard Class,12.96,2,0.0,6.22
8798,CA-2016-106397,MJ-17740,OFF-AR-10004602,13,275,Standard Class,45.98,2,0.0,12.87
8799,US-2016-150140,VM-21685,TEC-PH-10002555,371,1204,Standard Class,1294.75,5,0.0,336.64
8800,CA-2014-116666,KT-16480,TEC-CO-10001449,64,1205,First Class,1799.97,5,0.4,240.0
8801,CA-2017-148992,CS-12250,OFF-PA-10004285,37,52,Standard Class,10.69,2,0.2,3.74
8802,CA-2016-140935,AB-10015,TEC-PH-10000562,337,339,First Class,221.98,2,0.0,62.15
8803,CA-2016-140935,AB-10015,FUR-BO-10003966,337,339,First Class,341.96,2,0.0,54.71
8804,CA-2014-157644,AH-10030,TEC-AC-10003614,46,521,First Class,34.77,3,0.0,11.47
8805,CA-2014-157644,AH-10030,OFF-LA-10003148,46,521,First Class,18.9,3,0.0,8.69
8806,US-2017-100398,DO-13435,OFF-BI-10002133,364,972,Standard Class,102.72,3,0.2,37.24
8807,CA-2016-113082,MC-17590,FUR-FU-10002813,551,127,Standard Class,40.48,2,0.0,14.57
8808,US-2017-110646,JF-15190,OFF-BI-10004330,64,41,Standard Class,33.28,3,0.7,-27.74
8809,US-2017-110646,JF-15190,TEC-PH-10002807,64,41,Standard Class,118.65,5,0.4,19.77
8810,US-2017-110646,JF-15190,OFF-LA-10001404,64,41,Standard Class,14.76,5,0.2,4.98
8811,CA-2017-120614,SM-20950,OFF-PA-10004911,26,1110,Standard Class,37.52,4,0.0,18.01
8812,US-2016-140172,SP-20650,OFF-AP-10004233,31,388,Standard Class,207.14,3,0.1,48.33
8813,US-2016-140172,SP-20650,OFF-AR-10002766,31,388,Standard Class,13.9,5,0.0,3.75
8814,CA-2015-127754,CK-12760,FUR-CH-10003199,277,354,Standard Class,266.35,3,0.2,13.32
8815,CA-2015-144274,PW-19240,TEC-PH-10003012,50,522,Second Class,307.98,2,0.0,89.31
8816,CA-2015-144274,PW-19240,OFF-PA-10001583,50,522,Second Class,44.1,6,0.0,20.73
8817,CA-2015-144274,PW-19240,OFF-AR-10001940,50,522,Second Class,13.12,4,0.0,5.64
8818,CA-2015-144274,PW-19240,OFF-EN-10003286,50,522,Second Class,16.56,2,0.0,7.78
8819,CA-2015-144274,PW-19240,OFF-PA-10003441,50,522,Second Class,38.88,6,0.0,18.66
8820,CA-2015-142930,EB-14170,OFF-PA-10003395,111,110,Standard Class,335.52,4,0.2,117.43
8821,CA-2017-100622,DK-13090,TEC-CO-10003236,416,133,Standard Class,959.98,2,0.2,311.99
8822,CA-2017-100622,DK-13090,OFF-BI-10002982,416,133,Standard Class,4.09,2,0.7,-3.0
8823,CA-2017-100622,DK-13090,OFF-AR-10004010,416,133,Standard Class,55.98,2,0.2,4.2
8824,CA-2017-100622,DK-13090,OFF-PA-10002947,416,133,Standard Class,10.69,2,0.2,3.74
8825,CA-2017-117156,TB-21055,OFF-EN-10003845,333,709,Second Class,8.86,3,0.2,2.88
8826,CA-2015-115399,AG-10900,OFF-LA-10003190,64,547,First Class,6.91,3,0.2,2.51
8827,US-2014-157847,SC-20020,OFF-PA-10002986,15,1064,Second Class,26.72,5,0.2,9.35
8828,US-2014-157847,SC-20020,OFF-PA-10001593,15,1064,Second Class,33.49,7,0.2,10.46
8829,CA-2015-115168,BB-11545,OFF-PA-10000528,586,1118,Standard Class,10.56,2,0.0,4.75
8830,CA-2014-109680,VP-21760,OFF-ST-10001932,305,192,First Class,386.34,2,0.0,54.09
8831,CA-2016-167983,RP-19270,OFF-BI-10003727,61,1037,Second Class,33.44,10,0.2,11.7
8832,CA-2015-145324,DH-13675,FUR-FU-10002759,246,220,Standard Class,39.96,2,0.0,14.39
8833,CA-2015-153423,SW-20455,OFF-BI-10000545,145,138,Standard Class,1217.57,2,0.2,456.59
8834,US-2017-132675,KF-16285,OFF-ST-10004950,495,242,Standard Class,15.51,1,0.0,3.88
8835,US-2017-132675,KF-16285,TEC-PH-10003171,495,242,Standard Class,89.9,2,0.0,25.17
8836,US-2017-132675,KF-16285,OFF-AR-10000614,495,242,Standard Class,14.28,4,0.0,3.71
8837,US-2017-132675,KF-16285,OFF-AR-10000034,495,242,Standard Class,12.72,3,0.0,4.96
8838,US-2017-132675,KF-16285,OFF-LA-10003766,495,242,Standard Class,15.75,5,0.0,7.56
8839,CA-2014-153808,FH-14275,OFF-AR-10001725,26,323,Second Class,70.95,3,0.0,18.45
8840,CA-2014-153808,FH-14275,OFF-BI-10002794,26,323,Second Class,65.57,2,0.2,23.77
8841,CA-2014-153808,FH-14275,TEC-AC-10004171,26,323,Second Class,299.97,3,0.0,131.99
8842,US-2016-112396,JR-16210,TEC-AC-10003628,95,1206,Standard Class,89.97,3,0.0,39.59
8843,US-2016-112396,JR-16210,TEC-AC-10004761,95,1206,Standard Class,31.86,2,0.0,11.15
8844,CA-2014-141173,JC-16105,OFF-ST-10000885,40,729,Second Class,67.15,5,0.0,16.79
8845,CA-2017-156664,BP-11290,OFF-BI-10004209,48,405,Standard Class,7.24,3,0.7,-6.03
8846,CA-2017-156664,BP-11290,OFF-FA-10002988,48,405,Standard Class,4.82,3,0.2,1.75
8847,CA-2017-156664,BP-11290,OFF-PA-10002222,48,405,Standard Class,91.36,5,0.2,29.69
8848,CA-2017-156664,BP-11290,OFF-AP-10004487,48,405,Standard Class,130.11,2,0.2,13.01
8849,CA-2015-140718,FA-14230,TEC-PH-10003505,315,741,First Class,74.24,1,0.2,8.35
8850,CA-2015-140718,FA-14230,FUR-FU-10000076,315,741,First Class,159.84,10,0.2,45.95
8851,CA-2015-140718,FA-14230,OFF-BI-10004728,315,741,First Class,2.89,2,0.7,-2.31
8852,CA-2015-140718,FA-14230,OFF-PA-10002250,315,741,First Class,9.39,2,0.2,3.29
8853,CA-2014-119977,DN-13690,OFF-PA-10003823,165,1170,Second Class,123.92,4,0.0,55.76
8854,US-2015-115343,FO-14305,OFF-SU-10000898,106,358,First Class,55.6,5,0.2,6.26
8855,US-2015-115343,FO-14305,TEC-AC-10003832,106,358,First Class,617.98,3,0.2,-7.72
8856,CA-2017-163671,DP-13105,OFF-BI-10001679,430,166,Standard Class,21.31,3,0.2,7.99
8857,CA-2017-135909,JW-15220,TEC-AC-10002335,380,120,Standard Class,209.94,6,0.0,39.89
8858,CA-2017-135909,JW-15220,TEC-PH-10003187,380,120,Standard Class,31.98,2,0.2,-8.0
8859,CA-2017-135909,JW-15220,OFF-BI-10003527,380,120,Standard Class,5083.96,5,0.2,1906.48
